,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
17736,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17737,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17738,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17739,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17740,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17741,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17742,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17743,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17744,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17745,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17746,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17747,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17748,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17749,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17750,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17751,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17752,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17753,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17754,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17755,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17756,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17757,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17758,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17759,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17760,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17761,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17762,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17763,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17764,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17765,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17766,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17767,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17768,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17769,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17770,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17771,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17772,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17773,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17774,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17775,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17776,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17777,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17778,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17779,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17780,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17781,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17782,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17783,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17784,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17785,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17786,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17787,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17788,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17789,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17790,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17791,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17792,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17793,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17794,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17795,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17796,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17797,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17798,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17799,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17800,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17801,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17802,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17803,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17804,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17805,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17806,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17807,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17808,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17809,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17810,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17811,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17812,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17813,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17814,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17815,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17816,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17817,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17818,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17819,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17820,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17821,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17822,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17823,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17824,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17825,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17826,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17827,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17828,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17829,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17830,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17831,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17832,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17833,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17834,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17835,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17836,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17837,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17838,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17839,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17840,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17841,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17842,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17843,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17844,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17845,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17846,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17847,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17848,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17849,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17850,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17851,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17852,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17853,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17854,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17855,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17856,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17857,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17858,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17859,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17860,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17861,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17862,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17863,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17864,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17865,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17866,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17867,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17868,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17869,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17870,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17871,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17872,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17873,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17874,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17875,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17876,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17877,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17878,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17879,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17880,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17881,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17882,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17883,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17884,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17885,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17886,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17887,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17888,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17889,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17890,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17891,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17892,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17893,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17894,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17895,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17896,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17897,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17898,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17899,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17900,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17901,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17902,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17903,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17904,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17905,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17906,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17907,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17908,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17909,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17910,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17911,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17912,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17913,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17914,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17915,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17916,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17917,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17918,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17919,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17920,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17921,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17922,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17923,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17924,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17925,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17926,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17927,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17928,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17929,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17930,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17931,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17932,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17933,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17934,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17935,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17936,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17937,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17938,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17939,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17940,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17941,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17942,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17943,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17944,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17945,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17946,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17947,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17948,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17949,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17950,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17951,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17952,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17953,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17954,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17955,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17956,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17957,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17958,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17959,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17960,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17961,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
17962,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
17963,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
17964,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
17965,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
17966,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
17967,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
17968,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
17969,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
17970,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
17971,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
17972,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
17973,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
17974,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
17975,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
17976,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
17977,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
17978,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
17979,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
17980,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
